Transaction_ID,Customer_ID,Date,Customer_Age,Gender,Country,Product_Category,Purchase_Amount,Quantity,Rating,Payment_Method,Order_Status
TXN-11045,CUST-247,29/03/2022,34,Femal,UK,Electronics,,5,1.5,Wire Transfer,Pending
TXN-11046,CUST-124,2024/02/17,19,M,usa,Beauty & Health,274.87,6,1.3,paypal,completed
TXN-11047,CUST-298,15/04/2024,39,  Female  ,germany,CLOTHING,545.46,6,2.0,Credit Card,Refunded
TXN-11048,CUST-260,06/05/2023,,  Female  ,United Kingdom,Beauty,325.04,8,3.6,PayPal,Completed
TXN-11049,CUST-127,07-11-2023,65,Other,United States,Electronics,93.36,10,5.0,Cash,
TXN-11050, CUST_228 ,2022-05-07,44,Other,Canada,Home & Kitchen,351.67 USD,3,2.0,Wire Transfer,Cancelled
TXN-11051,CUST-326,2022/04/16,,MALE,CA, beauty ,137.23 USD,10,2.8,CC,Returned
TXN-11052,CUST-288,"Jun 08, 2023",56,Other,USA,home,396.93,9,1.7,paypal,Returned
TXN-11053,CUST-379,23/07/2024,28,Other,,Beauty,231.16,1,4.5,bank_transfer,Refunded
TXN-11054,CUST-200,,18,MALE,usa,Clothing,80.45,10,4.8,Cash,Refunded
TXN-11055,CUST-199,05-31-2022,32,Other,France,Clothing,578.84,,3.7,bank_transfer,pending
TXN-11056,CUST-190,"Aug 20, 2022",-5,MALE,UK, Electronics ,66.45,7,4.4,credit_card,canceled
TXN-11057,CUST-138,2024-01-03,48,female,usa,Clothing,125.01,6,4.9,Wire Transfer,Completed
TXN-11058, CUST_188 ,23/04/2022,44,Male,FR, Electronics ,250.58,1,3.0,bank_transfer,Pending
TXN-11059,CUST-161,09-05-2024,52,female,FR, Electronics ,530.02,7,2.9,Cash,Completed
TXN-11060,CUST-319,09-23-2023,72,  Female  ,UK,,130.13,10,3.7,PayPal,Refunded
TXN-11061,CUST-235,2024-08-03,58,male,Great Britain,CLOTHING,29.54,7,3.0,credit_card,COMPLETE
TXN-11062,,12/09/2023,,male,UK,Beauty & Health,$144.65,two,,bank_transfer,
TXN-11063,CUST-102,06-28-2023,75,M,France,books,489.64,9,3.2,CC,Completed
TXN-11064,CUST-179,"Nov 27, 2023",26,Female,Great Britain, Electronics ,102.38,10,1.6,bank_transfer,Returned
TXN-11065, CUST_265 ,11-15-2023,52,  Female  ,canada,Beauty,179.24,8,2.3,PayPal,Returned
TXN-11066,CUST-254,10-21-2022,57,male,,Apparel,520.15,8,0.0,PayPal,Cancelled
TXN-11067,CUST-393,"Oct 05, 2022",24,Femal,UK,Books,523.55,6,3.9,bank_transfer,COMPLETE
TXN-11068,CUST-137,08-13-2024,65,Other,USA,Beauty,484.26,4,1.1,credit_card,pending
TXN-11069,,2023-12-30,54,M,Canada,Books,596.09,7,4.0,Cash,
TXN-11070,CUST-194,01/06/2024,32,,U.S.A., beauty ,210.53,4,3.3,PayPal,Pending
TXN-11071,,05-31-2022,69,Female,CA,Books,546.2,10,3.5,PayPal,completed
TXN-11072, CUST_378 ,"Apr 03, 2023",32,Female,U.S.A.,Electronics,501.48,8,2.6,bank_transfer,COMPLETE
TXN-11073,CUST-147,2022/04/26,65,  Female  ,Deutschland,Clothing,191.84,one,,bank_transfer,Cancelled
TXN-11074,CUST-209,01-15-2024,999,  Female  ,Canada,Home & Kitchen,370.09,5.0,2.4,paypal,Refunded
TXN-11075,CUST-269,27/11/2022,57,Female,CA,Home,159.81,6,1.8,bank_transfer,canceled
TXN-11076,CUST-211,01-30-2023,32,male,,Books,179.64,9,4.3,PayPal,pending
TXN-11077,CUST-371,"Mar 11, 2023",64,  Female  ,United States, Electronics ,102.99,3,2.4,Credit Card,Completed
TXN-11078,CUST-387,2023/02/28,39,female,United States,Electronics,348.77,1,,CC,completed
TXN-11079,CUST-104,08/12/2022,47,M,DE,Books,499.12,3,4.0,CC,canceled
TXN-11080, CUST_277 ,01/11/2023,51,Male,CA,Apparel,,3,1.5,credit_card,completed
TXN-11081,CUST-224,"Jul 17, 2023",74,Female,us,Books,87.16,4,3.9,CC,COMPLETE
TXN-11082,CUST-264,2023/05/20,75,Female,,Home,,two,1.8,bank_transfer,Returned
TXN-11083,CUST-158,"Aug 24, 2022",45,male,germany,Beauty,82.12,10,2.9,Cash,Cancelled
TXN-11084,CUST-376,"Jan 03, 2024",27,Other,United States, Electronics ,199.56,5,4.0,bank_transfer,canceled
TXN-11085,CUST-112,06/03/2024,72,Femal,,Home,203.61,1,1.1,CC,COMPLETE
TXN-11086,CUST-291,08-29-2022,,  Female  ,canada,Clothing,$411.03,1,,CC,Returned
TXN-11087,CUST-360,,42,F,UK,CLOTHING,-$90.12,7,3.1,Cash,Pending
TXN-11088,CUST-122,01-18-2022,68,female,us,Home & Kitchen,$229.18,5,,Cash,
TXN-11089,CUST-198,07/09/2024,29,F,germany,Home & Kitchen,297.85,1,4.0,paypal,Cancelled
TXN-11090,CUST-142,03-03-2022,,,United Kingdom,Apparel,142.69,6,3.9,,Cancelled
TXN-11091,CUST-185,19/05/2024,71,Male,USA, Electronics ,17.96,4,4.0,Credit Card,canceled
TXN-11092,CUST-375,2022/05/28,28,Male,uk,home,467.69,9,1.9,,
TXN-11093,CUST-133,"Jul 23, 2024",18,Male,usa,Home & Kitchen,€439.89,6,,,Cancelled
,CUST-209,27/04/2024,48,M,United Kingdom,electronics,48.4,10,4.2,PayPal,Returned
TXN-11095,CUST-317,2022-05-22,30,Other,France, Electronics ,184.19,3,3.3,Wire Transfer,Pending
TXN-11096,CUST-205,22/12/2023,70,Female,us,Books,395.76,4,3.1,CC,Completed
TXN-11097,CUST-322,"Jan 27, 2022",43,male,UK,Home,115.7,1,2.1,bank_transfer,pending
TXN-11098,CUST-136,2023-12-20,31,  Female  ,United Kingdom,Clothing,179.16,,3.8,CC,Refunded
TXN-11099,CUST-178,"Mar 17, 2022",34,Male,Deutschland,,332.31,5,3.9,paypal,pending
TXN-11100, CUST_269 ,10/06/2024,25,Other,DE, Electronics ,561.28,9,4.5,bank_transfer,Cancelled
TXN-11101, CUST_137 ,,59,,France,home,439.3,9,1.7,Cash,Refunded
, CUST_228 ,22/03/2022,39,F,UK,CLOTHING,,6,1.2,Wire Transfer,Refunded
TXN-11103,CUST-394,"Aug 06, 2023",75,male,USA,Apparel,583.62,2,2.1,,Completed
TXN-11104,CUST-232,"Jul 06, 2022",39,  Female  ,UK, Electronics ,280.87,9,4.2,credit_card,Completed
TXN-11105,CUST-330,2024/02/06,49,female,canada,electronics,227.28,5,2.8,,canceled
TXN-11106,CUST-321,"Nov 03, 2022",47,male,DE,Clothing,178.33,6,2.6,Credit Card,completed
TXN-11107,CUST-299,"Dec 12, 2022",60,M,DE,CLOTHING,278.08,3,1.4,bank_transfer,Cancelled
TXN-11108,CUST-373,2023-12-13,66,Other,DE,,328.37 USD,1,1.6,bank_transfer,canceled
TXN-11109, CUST_132 ,2022-06-09,22,female,United Kingdom,Clothing,60.7,8,5.0,Wire Transfer,Cancelled
TXN-11110,CUST-399,2022/02/02,45,male,U.S.A., Electronics ,409.98,5,2.9,,Refunded
TXN-11111, CUST_137 ,31/05/2023,52,female,CA,books,591.1,6,4.4,Credit Card,canceled
TXN-11112,CUST-357,,32,Male,United Kingdom,Clothing,$129.08,1,1.8,paypal,Completed
TXN-11113, CUST_254 ,"Nov 28, 2023",71,MALE,UK,Electronics,440.03,7,1.5,Cash,pending
TXN-11114,CUST-244,04-29-2024,53,,,Home,$37.49,8,1.7,CC,
TXN-11115,CUST-324,05-29-2023,26,Male,canada,Books,423.38,1,2.6,Wire Transfer,canceled
TXN-10456,CUST-115,10/03/2023,37,,uk, Electronics ,432.07,1,1.9,bank_transfer,completed
TXN-11117,CUST-373,2022/04/05,53,,uk,Books,243.12,10,4.4,credit_card,Returned
TXN-11118,,31/08/2024,23,Female,Canada,CLOTHING,11.99,3,4.8,Cash,Completed
TXN-11119,CUST-379,2023/02/15,50,F,France,Apparel,$318.77,2,1.7,Wire Transfer,completed
TXN-11120,CUST-173,06/02/2023,70,  Female  ,United States, Electronics ,509.98,1,4.8,paypal,Refunded
TXN-11121,CUST-291,2024/09/26,50,M,us,home,485.77,2,1.0,Credit Card,Cancelled
TXN-11122,CUST-105,"Mar 21, 2022",71,Other,FR,Beauty & Health,7.58,6,4.0,paypal,pending
TXN-11123,CUST-384,"Oct 31, 2023",67,Femal,United States,books,-$36.28,7,2.8,Cash,Completed
TXN-11124, CUST_121 ,2022-06-18,,female,Deutschland,CLOTHING,95.17,10,2.0,Cash,COMPLETE
TXN-11125, CUST_301 ,"Oct 25, 2023",40,F,usa,home,505.4,3,3.9,PayPal,Returned
TXN-11126,CUST-143,2022-04-22,67,Male,UK,Books,433.42,8,1.3,bank_transfer,Returned
TXN-11127,CUST-276,09-10-2023,73,M,United Kingdom,Electronics,304.51,8,1.6,paypal,Refunded
TXN-11128,CUST-362,,21,Femal,usa,home,€199.97,9,2.9,CC,canceled
TXN-11129, CUST_194 ,2023-07-09,41,  Female  ,,Electronics,€482.70,2,2.5,Cash,completed
TXN-11130,CUST-229,2023-09-04,62,MALE,Deutschland,books,126.73,3,3.8,Cash,Returned
TXN-11131, CUST_192 ,13/11/2022,51,,FR,Books,256.6,10,4.0,Cash,Pending
TXN-11132,CUST-390,2023-10-16,28,Femal,FR,Clothing,347.87,7,4.9,bank_transfer,pending
TXN-11133,CUST-381,2022/03/29,28,Other,UK,Beauty,,2,,bank_transfer,completed
TXN-11134,CUST-381,"Aug 01, 2023",72,Other,canada,Books,104.0,10,4.4,credit_card,
TXN-11135, CUST_134 ,,71,Male,Canada,Home & Kitchen,326.45,5,2.6,paypal,Cancelled
TXN-11136,CUST-201,08-24-2024,63,  Female  ,Great Britain,CLOTHING,435.65,1,2.6,CC,Returned
,CUST-349,,57,male,Great Britain,Electronics,419.9,3,1.8,Cash,canceled
TXN-11138,CUST-282,"Oct 17, 2022",30,Male,canada,Home,511.83,9,1.9,PayPal,completed
TXN-11139, CUST_220 ,"Nov 19, 2022",43,Femal,CA,books,155.65,,1.5,credit_card,canceled
TXN-11140, CUST_135 ,24/09/2024,75,  Female  ,U.S.A.,Home & Kitchen,534.94,,2.4,PayPal,Refunded
TXN-11141,CUST-262,04-10-2022,44,  Female  ,United Kingdom,home,361.64,1,4.1,Cash,Returned
TXN-11142,CUST-268,2024/01/30,47,Male,U.S.A.,home,,8,1.9,PayPal,Returned
,,06/04/2024,64,female,UK,CLOTHING,550.75,2,4.1,paypal,completed
TXN-11144,CUST-178,,18,M,France,home,€360.44,1,1.9,PayPal,Refunded
TXN-11145,CUST-286,2023/05/04,63 yrs,MALE,,Beauty & Health,-$174.75,3,1.7,credit_card,Returned
TXN-11146,CUST-319,02-08-2022,37,Female,Germany,Beauty,$314.60,1,1.8,Cash,COMPLETE
TXN-11147, CUST_260 ,"Nov 30, 2023",64,Femal,U.S.A.,Home & Kitchen,60.68,-1,,Cash,completed
TXN-11148,CUST-213,2023-10-03,22,Female,france,Home,133.01,6,3.9,Cash,canceled
TXN-10013,CUST-323,26/08/2022,44 yrs,male,UK,Beauty,,5,3.9,Wire Transfer,
TXN-11150,CUST-284,01/11/2023,48,Female,DE,Beauty & Health,534.55,three,1.2,bank_transfer,completed
TXN-11151, CUST_269 ,2022/06/14,66,male,Deutschland,Home & Kitchen,,10,3.3,PayPal,Cancelled
TXN-11152,CUST-336,2024/01/17,33,Femal,germany,books,$172.58,2,1.8,paypal,Returned
TXN-11153,CUST-256,08-10-2024,28,female,United States, Electronics ,287.74,three,1.1,credit_card,Cancelled
,CUST-155,05-15-2022,43,  Female  ,uk,Clothing,320.7,3,1.0,bank_transfer,Pending
TXN-11155, CUST_141 ,"Oct 01, 2023",33,female,canada,books,426.55,6,1.9,,pending
TXN-11156,CUST-171,,22,M,uk,Beauty & Health,-$176.78,1,3.7,PayPal,canceled
TXN-11157,CUST-200,"Dec 01, 2023",35,,usa,Beauty,266.72 USD,6,3.1,PayPal,Returned
TXN-11158,CUST-139,2023/09/18,43,M,Great Britain, Electronics ,385.16,10,1.8,,canceled
TXN-11159,CUST-109,2022/06/06,65,  Female  ,canada, Electronics ,26.25,5,2.6,Cash,Completed
TXN-11160,CUST-115,2023-05-25,61,male,uk,CLOTHING,€43.39,1,1.3,bank_transfer,completed
TXN-11161,CUST-396,05-27-2022,46,female,,,€143.25,7,2.9,PayPal,pending
,CUST-208,2024-09-19,35,Male,uk, Electronics ,-$87.08,three,4.7,PayPal,completed
TXN-11163,CUST-382,04-11-2023,18,female,Germany,Beauty,207.26,9,1.9,Wire Transfer,pending
TXN-11164,CUST-376,30/10/2022,51,Femal,FR,books,501.01,4,3.1,Cash,
TXN-11165,CUST-176,08-14-2023,24,F,USA,Beauty,$320.81,10,3.5,paypal,pending
TXN-11166,CUST-214,14/03/2022,56,Male,us,Apparel,$262.38,9,3.7,Cash,
TXN-11167,CUST-248,04-17-2023,60,Female,Deutschland,home,162.04 USD,3,4.8,paypal,canceled
TXN-11168, CUST_356 ,"Sep 20, 2022",70,F,United States,Books,305.88,9,2.5,CC,
TXN-11169,,2022-05-24,65,M,Germany, Electronics ,$315.99,9,,PayPal,completed
TXN-11170,CUST-105,2023-05-15,27,Male,uk,electronics,,1,3.5,paypal,canceled
TXN-11171,CUST-184,"Oct 21, 2022",66 yrs,MALE,canada, Electronics ,312.21,2,4.4,PayPal,Completed
TXN-11172,CUST-171,27/09/2023,39,Femal,Deutschland,Clothing,172.69,6,2.2,bank_transfer,Refunded
TXN-11173,CUST-191,2023/06/09,20,female,Great Britain,electronics,$421.99,10,1.6,Credit Card,canceled
TXN-11174,CUST-389,2023-01-18,75,  Female  ,United States,Books,161.05,3,3.7,Credit Card,COMPLETE
TXN-11175,CUST-174,"Jun 03, 2023",58,Male,Great Britain,Electronics,$464.30,2,1.9,PayPal,Returned
TXN-11176,CUST-347,2024-06-15,55,male,UK,Books,,9,1.6,paypal,Cancelled
TXN-11177,CUST-120,2023-10-22,63,  Female  ,us,Home & Kitchen,475.23,2,2.3,Cash,pending
TXN-11178,CUST-349,2022/09/08,68,  Female  ,Canada, beauty ,245.86,8,3.5,Wire Transfer,Pending
TXN-11179,CUST-235,,36,female,Great Britain,Electronics,417.88,,3.6,Wire Transfer,pending
TXN-11180,CUST-121,"Oct 25, 2022",24,M,france,Home & Kitchen,126.5,2,3.4,bank_transfer,Refunded
TXN-11181,CUST-365,2023-02-13,150,Male,germany,,264.38,8,2.5,CC,COMPLETE
TXN-11182,CUST-284,"Jun 14, 2024",72,F,Great Britain,CLOTHING,$262.82,8,3.9,bank_transfer,Cancelled
TXN-11183,CUST-332,"Dec 24, 2022",71,,,Electronics,588.67,1,5.0,credit_card,Refunded
TXN-11184,CUST-120,"Jul 02, 2023",45,Male,us,CLOTHING,256.33,6,4.2,bank_transfer,canceled
TXN-11185,CUST-265,2022-07-04,58,female,Deutschland, Electronics ,$289.93,two,,paypal,Cancelled
TXN-11186, CUST_366 ,"Aug 02, 2024",67,Female,United Kingdom, beauty ,234.3,,3.5,CC,Refunded
TXN-11187,CUST-240,"Jul 24, 2022",64,F,CA,Electronics,442.83,3,4.7,bank_transfer,Cancelled
TXN-11188,CUST-234,11-21-2022,75,  Female  ,DE,,400.08,6,3.1,paypal,Refunded
TXN-11189,CUST-391,13/05/2023,50,F,United States,electronics,$42.18,4,1.8,CC,Pending
TXN-11190, CUST_293 ,2023-05-03,60,male,USA,Beauty,433.05,10,1.1,paypal,Refunded
TXN-11191,CUST-139,2022/02/09,40,Female,USA,Clothing,203.04,1,3.4,PayPal,Completed
TXN-11192,CUST-292,27/04/2023,-5,male,Canada,Beauty,128.39,10,3.3,paypal,Cancelled
TXN-11193,CUST-214,2022/11/24,49,Other,USA,Books,$184.70,4,4.9,Cash,COMPLETE
TXN-11194,,,49,MALE,canada, Electronics ,354.9,10,4.1,Cash,Completed
TXN-11195,CUST-276,2023-01-25,45,male,us,Home,266.64,3,3.9,Credit Card,Refunded
TXN-11196,CUST-346,"Jan 06, 2023",24,Other,us,Books,$191.11,2,1.0,PayPal,Returned
TXN-11197,CUST-103,2022-08-07,70,Female,france, beauty ,147.45,6,4.5,CC,canceled
TXN-11198,CUST-171,"Jan 24, 2022",53,Female,Canada,,331.51 USD,2,3.1,bank_transfer,
TXN-11199,CUST-217,13/10/2023,54,M,Deutschland,Electronics,307.96,two,4.1,Credit Card,Refunded
TXN-11200, CUST_243 ,03-12-2022,51,F,france, Electronics ,€200.07,8,2.8,Wire Transfer,Pending
TXN-11201,CUST-195,"Nov 02, 2022",60,Male,Deutschland,books,61.09,-1,3.0,Credit Card,pending
TXN-11202, CUST_160 ,22/06/2023,56,Male,,,421.74,1,4.5,,COMPLETE
TXN-11203,CUST-312,23/09/2022,71,male,canada,Home & Kitchen,30.77,8,3.3,PayPal,Completed
TXN-11204,CUST-158,"Apr 05, 2022",24,Other,UK,books,325.96,8,2.0,CC,
TXN-11205,CUST-345,02-11-2024,25,MALE,canada, beauty ,€218.41,2,2.4,PayPal,completed
TXN-11206,CUST-182,"Dec 24, 2022",33,F,UK,Home,364.83,5,4.6,credit_card,canceled
TXN-11207,CUST-310,03/07/2023,61,male,Deutschland, beauty ,409.25 USD,5,,Cash,Refunded
TXN-11208, CUST_122 ,03-24-2023,56,  Female  ,USA,Apparel,8.84,8,1.7,paypal,Refunded
TXN-10044, CUST_182 ,"Aug 08, 2023",43,  Female  ,germany,home,207.88,10,2.9,bank_transfer,Completed
TXN-11210, CUST_362 ,2023/07/29,20,  Female  ,France,CLOTHING,$414.61,7,1.4,Credit Card,COMPLETE
TXN-11211, CUST_393 ,2024/01/11,68,Male,canada,,$379.44,10,4.0,paypal,Refunded
TXN-11212, CUST_185 ,11-28-2022,47,Female,Canada,Clothing,338.3,two,3.7,bank_transfer,canceled
TXN-11213,CUST-192,,51,Male,United Kingdom,Clothing,156.75,3,3.3,CC,Cancelled
TXN-11214,CUST-307,14/08/2024,,F,france,electronics,-$80.49,10,1.9,credit_card,
TXN-11215,CUST-388,2022-11-21,69,male,Germany,Home & Kitchen,41.43,8,3.5,CC,pending
TXN-11216,CUST-245,"Nov 22, 2023",67,Other,us, beauty ,525.5,4,2.2,Credit Card,Refunded
TXN-11217,CUST-210,2024-01-10,19,Male,Deutschland,electronics,183.4,7,3.3,paypal,Completed
TXN-11218,CUST-341,23/08/2024,29,Femal,United Kingdom, beauty ,$126.89,8,4.0,,Pending
TXN-11219,CUST-187,2023/10/17,,MALE,,Beauty,282.93,5,2.7,Credit Card,completed
TXN-11220,CUST-310,12/08/2022,24,female,france,Electronics,$458.48,5,2.5,Credit Card,canceled
TXN-11221,CUST-398,14/07/2023,44,Other,UK,Beauty,340.76,6,0.0,Cash,COMPLETE
TXN-11222,,08-10-2022,64,Femal,U.S.A.,Apparel,532.17,10,1.9,CC,COMPLETE
TXN-11223,CUST-361,2022/07/15,75,Other,,Home & Kitchen,385.15,9,,PayPal,Refunded
TXN-11224,CUST-275,01-15-2023,70,Femal,us,Clothing,138.14,10,1.4,Cash,
TXN-11225,CUST-135,,40,F,USA,Home & Kitchen,507.54,7,3.9,paypal,pending
TXN-11226,CUST-297,2023-05-30,33,Male,canada, beauty ,477.05,2,4.8,Credit Card,completed
TXN-11227, CUST_108 ,"Oct 27, 2023",68,Other,Great Britain,Beauty & Health,552.31,7,2.5,Wire Transfer,Pending
TXN-11228,CUST-358,12-27-2022,,male,france, Electronics ,73.99,5,4.9,bank_transfer,Cancelled
TXN-11229,CUST-176,2023/03/13,58,Other,Germany,books,303.25,9,2.6,CC,canceled
TXN-11230,CUST-190,2022-12-10,68,  Female  ,United States,home,$72.85,1,1.8,bank_transfer,Refunded
TXN-11231,CUST-119,"Apr 15, 2023",53,Female,,Home & Kitchen,393.22,10,1.7,Credit Card,canceled
TXN-10258,CUST-372,2023/07/21,53,MALE,FR,Beauty,123.06,1,1.8,credit_card,pending
TXN-11233,CUST-160,"Mar 23, 2023",65,Male,Germany,,41.58,4,2.8,Credit Card,Refunded
TXN-11234, CUST_166 ,"Nov 07, 2023",40,Femal,Canada,Clothing,54.35,9,3.4,CC,Returned
TXN-11235,CUST-376,2023/12/20,29,M,Germany,Books,-$167.18,5,,paypal,Completed
TXN-11236,,2024-07-16,72,Other,france,Books,170.8,8,1.0,Cash,canceled
TXN-11237,CUST-289,2024-04-05,150,M,Germany, beauty ,$340.82,7,0.0,PayPal,canceled
TXN-11238,CUST-371,2022/01/17,65,MALE,us,Home & Kitchen,533.63,1,,Wire Transfer,completed
TXN-11239,CUST-346,"Apr 17, 2022",32,F,United Kingdom,Home,212.54,10,,credit_card,Cancelled
TXN-11240,CUST-295,2023/10/01,37,male,DE,CLOTHING,510.02,10,2.7,credit_card,
TXN-11241,CUST-394,2023/03/31,64,Male,United States,home,270.99,three,3.9,PayPal,canceled
TXN-11242, CUST_168 ,02-03-2022,999,female,germany,electronics,455.65,8,1.8,,Pending
TXN-11243,CUST-219,05/08/2022,49,  Female  ,,Home,471.3,5,1.6,paypal,Refunded
TXN-11244,CUST-142,"Jul 19, 2023",66,Male,DE,Books,561.13,7,4.7,Cash,COMPLETE
TXN-11245,CUST-378,"May 26, 2024",34,Male,uk,Apparel,351.63,3,4.1,bank_transfer,Completed
TXN-11246,CUST-196,"Dec 26, 2022",49,F,United States,Electronics,228.84,5,3.5,Cash,canceled
TXN-11247, CUST_103 ,"Apr 20, 2024",69,Femal,Deutschland,Apparel,263.53,1,2.9,PayPal,canceled
TXN-11248,CUST-160,,41,Male,france,Home,244.57,10,2.5,Wire Transfer,Cancelled
TXN-11249,CUST-292,2022/08/18,28,male,UK,Beauty,181.12,10,1.4,paypal,Completed
TXN-11250,CUST-261,06-19-2024,25,M,CA,Beauty,435.44,5,4.2,paypal,COMPLETE
TXN-11251,CUST-154,"Jul 13, 2024",37,Male,france,Clothing,513.54,1,3.5,Cash,completed
TXN-11252, CUST_399 ,"Jan 05, 2022",62,Female,U.S.A.,Home & Kitchen,$391.70,6,,Wire Transfer,canceled
TXN-11253,CUST-374,,36,Male,Deutschland,Beauty,,4,1.4,Credit Card,pending
TXN-11254,CUST-287,,52,Female,United Kingdom, beauty ,223.15,2,4.7,Wire Transfer,Pending
TXN-11255,CUST-303,2024/05/10,57,Femal,,Apparel,$413.82,3,3.6,bank_transfer,Returned
TXN-11256,CUST-311,09-07-2023,30,male,CA,Beauty,€77.82,7,4.8,CC,completed
TXN-11257,CUST-385,2024/09/09,999,Male,UK, Electronics ,410.88,2,2.1,credit_card,Completed
TXN-11258,CUST-289,2022/09/05,27,MALE,usa,Apparel,469.3,6,4.3,credit_card,completed
TXN-11259,CUST-347,2022/07/17,52,Female,UK,CLOTHING,574.53,1,2.7,Wire Transfer,Returned
TXN-11260,CUST-257,2024-04-28,26,M,United Kingdom,Home & Kitchen,$420.52,2,4.3,PayPal,
TXN-11261,CUST-303,"Aug 15, 2023",24,female,uk, Electronics ,457.34,3,3.0,Cash,Pending
TXN-11262,CUST-160,"Oct 14, 2023",65,F,germany,Books,315.65 USD,4,4.8,CC,Pending
TXN-11263,CUST-328,"Jun 27, 2022",74,,France,Beauty & Health,,6,2.8,CC,Refunded
TXN-11264,CUST-182,14/06/2023,57,  Female  ,FR,Clothing,,5,1.2,bank_transfer,Returned
TXN-11265, CUST_360 ,12/04/2022,23,Other,germany,Beauty & Health,289.55,5,4.6,CC,Cancelled
TXN-11266,CUST-273,2023/10/09,32,MALE,DE,electronics,34.53 USD,10,1.5,PayPal,Cancelled
TXN-11267,CUST-126,05-13-2024,20,  Female  ,Canada,Electronics,$251.49,4,1.1,paypal,completed
TXN-11268, CUST_102 ,06-12-2022,27,M,uk,Clothing,73.0,6,2.7,credit_card,Completed
TXN-11269,CUST-174,2022-04-06,35,  Female  ,germany,CLOTHING,200.61,7,1.4,Cash,Cancelled
TXN-11270,CUST-322,2023/10/06,,female,Germany,CLOTHING,62.23,8,3.2,PayPal,Refunded
TXN-11271, CUST_234 ,2023/09/25,62,Male,Germany,Apparel,-$144.68,2,4.0,Cash,
TXN-11272,CUST-140,2022/03/22,33,female,us,Home & Kitchen,254.34,4,3.4,CC,COMPLETE
TXN-11273,CUST-296,31/01/2024,46,Male,Germany,Clothing,,1,3.2,Cash,Cancelled
TXN-11274,CUST-305,10-12-2023,31,MALE,Deutschland,Books,,3,2.8,Cash,
TXN-11275,CUST-366,31/10/2023,36,F,france, beauty ,338.51,3,2.1,,Refunded
TXN-11276,CUST-129,03/07/2023,19,MALE,uk,Books,403.31,8,,paypal,pending
TXN-11277,CUST-189,"Apr 06, 2024",48,  Female  ,Great Britain,Home,546.29,4,3.0,credit_card,COMPLETE
TXN-11278,CUST-324,2023-11-07,44,  Female  ,CA,Apparel,518.79,1,3.0,CC,Cancelled
TXN-11279, CUST_365 ,15/08/2024,54,Male,france,Electronics,125.97,,4.0,PayPal,Returned
TXN-11280,CUST-117,2023/10/16,29,F,Canada, beauty ,307.02,10,,PayPal,COMPLETE
TXN-11281,CUST-361,"Apr 24, 2022",55,male,France,Home & Kitchen,218.1,10,3.0,paypal,Cancelled
TXN-11282,CUST-218,2022-05-06,54,,FR,Apparel,362.07,,3.4,PayPal,COMPLETE
TXN-11283,CUST-118,26/09/2022,42,MALE,uk,home,$289.52,1,2.1,paypal,Pending
TXN-11284,CUST-100,05-22-2023,63,Male,,home,59.32,8,4.8,CC,Completed
TXN-11285,CUST-144,"Aug 01, 2022",41,Male,Canada,Clothing,€128.81,5,4.7,bank_transfer,
TXN-11286,CUST-304,2024-03-25,34,Other,canada,Home & Kitchen,305.69,8,4.5,CC,Cancelled
TXN-11287,,2023-05-14,41,male,United Kingdom,electronics,381.97,4,3.1,credit_card,completed
TXN-11288,CUST-202,"Mar 06, 2023",33,female,FR,Home,408.87,6,1.7,paypal,Refunded
TXN-11289,CUST-135,"Oct 11, 2023",40,Male,France, beauty ,86.33 USD,1,4.3,,Refunded
TXN-11290,CUST-381,07-04-2022,62 yrs,MALE,Great Britain,Home & Kitchen,59.51,5,2.6,bank_transfer,Cancelled
TXN-11291,CUST-386,,73,Other,UK,Home & Kitchen,299.44,4,3.0,bank_transfer,Pending
TXN-11292,CUST-278,2023/08/04,62,Femal,USA, Electronics ,$332.13,10,,credit_card,Returned
TXN-11293,CUST-241,05-01-2022,52,Other,france,Home & Kitchen,92.02,3,1.2,PayPal,Cancelled
TXN-11294,CUST-199,2023/05/11,24,Femal,United States,Home & Kitchen,189.67,1,2.2,PayPal,COMPLETE
TXN-11295,CUST-306,06/01/2022,68,Other,usa,Beauty,162.0,8,2.5,Wire Transfer,Pending
TXN-11296,CUST-233,2022-09-18,63,female,United States,Beauty,541.48,5,,Credit Card,pending
TXN-11297, CUST_359 ,2022/01/31,38,Other,Germany,books,301.35,4,4.2,Credit Card,Cancelled
TXN-11298, CUST_137 ,,70,MALE,France,Beauty & Health,$11.28,5,2.6,bank_transfer,Completed
TXN-11299,CUST-274,06/06/2022,64,  Female  ,Germany,CLOTHING,415.08,10,2.8,paypal,Refunded
TXN-11300,CUST-362,28/04/2022,62,  Female  ,Canada,Beauty & Health,396.41,1,3.3,Credit Card,COMPLETE
TXN-11301,CUST-375,,53,Other,canada,Electronics,,4,4.5,paypal,pending
TXN-11302,CUST-394,27/03/2022,32,Other,U.S.A., Electronics ,34.53,10,1.7,,completed
TXN-11303,CUST-326,09/05/2023,54,F,U.S.A.,Beauty & Health,449.04,6,2.4,Cash,canceled
TXN-11304,CUST-388,2022/12/23,47,female,, beauty ,195.18,8,2.0,paypal,COMPLETE
TXN-11305,CUST-224,"Apr 24, 2023",49,,,Beauty,337.89,4,3.7,Wire Transfer,canceled
TXN-11306,CUST-334,"Aug 27, 2024",22,female,france,CLOTHING,129.04,4,4.9,paypal,Pending
